amount_type.label,amount_type.code,financial_period.period,period_length.length,financial_year_end.year,item.composition,item.return_form_structure,item.position_in_return_form,item.label,item.code,demarcation.label,demarcation.code,amount.sum
Audited Actual,AUDA,2018,year,2018,,line_item,38,Current Portion Of Long-Term Receivables,2100,Mangaung,MAN,275470
Audited Actual,AUDA,2018,year,2018,,line_item,39,Cash,1800,Mangaung,MAN,235901913
Audited Actual,AUDA,2018,year,2018,"sum(2200, 1900, 2000, 2010, 2100, 1800)",subtotal,40,Total Current Assets,2150,Mangaung,MAN,2831412209
Audited Actual,AUDA,2018,year,2018,"sum(2900, 2150)",subtotal,41,Total Assets,3000,Mangaung,MAN,21602481773
Audited Actual,AUDA,2018,year,2018,,heading,1,COMMUNITY WEALTH / EQUITY,100,Nelson Mandela Bay,NMA,
Audited Actual,AUDA,2018,year,2018,,heading,2,Community Wealth,110,Nelson Mandela Bay,NMA,
Audited Actual,AUDA,2018,year,2018,,line_item,3,Housing Development Fund,600,Nelson Mandela Bay,NMA,
Audited Actual,AUDA,2018,year,2018,,line_item,4,Reserves,300,Nelson Mandela Bay,NMA,338658839
Audited Actual,AUDA,2018,year,2018,,line_item,5,Accumulated Surplus/(Deficit),500,Nelson Mandela Bay,NMA,15720902424
Audited Actual,AUDA,2018,year,2018,,line_item,6,Minorities Interests,680,Nelson Mandela Bay,NMA,
Audited Actual,AUDA,2018,year,2018,"sum(0600, 0300, 0500, 0680)",subtotal,7,Total Community Wealth / Equity,690,Nelson Mandela Bay,NMA,16059561263
Audited Actual,AUDA,2018,year,2018,,heading,8,Non-Current Liabilities,700,Nelson Mandela Bay,NMA,
Audited Actual,AUDA,2018,year,2018,,line_item,9,Borrowing,900,Nelson Mandela Bay,NMA,1209505493
Audited Actual,AUDA,2018,year,2018,,line_item,10,Non-Current Provisions,910,Nelson Mandela Bay,NMA,2196811365
Audited Actual,AUDA,2018,year,2018,"sum(0900, 0910)",subtotal,11,Total Non-Current Liabilities,1000,Nelson Mandela Bay,NMA,3406316858
Audited Actual,AUDA,2018,year,2018,,heading,12,Current Liabilities,2300,Nelson Mandela Bay,NMA,
Audited Actual,AUDA,2018,year,2018,,line_item,13,Consumer Deposits,2400,Nelson Mandela Bay,NMA,148632182
Audited Actual,AUDA,2018,year,2018,,line_item,14,Provisions,2500,Nelson Mandela Bay,NMA,197950568
Audited Actual,AUDA,2018,year,2018,,line_item,15,Creditors,2600,Nelson Mandela Bay,NMA,2315400608
Audited Actual,AUDA,2018,year,2018,,line_item,16,Conditional Grants and Receipts,2610,Nelson Mandela Bay,NMA,155508727
Audited Actual,AUDA,2018,year,2018,,line_item,17,Bank Overdraft,2700,Nelson Mandela Bay,NMA,
Audited Actual,AUDA,2018,year,2018,,line_item,18,Borrowing,2800,Nelson Mandela Bay,NMA,79760410
Audited Actual,AUDA,2018,year,2018,"sum(2400, 2500, 2600, 2610, 2700, 2800)",subtotal,19,Total Current Liabilities,1600,Nelson Mandela Bay,NMA,2897252495
Audited Actual,AUDA,2018,year,2018,"sum(0690 1000, 1600)",subtotal,20,Total Net Assets and Liabilities,1650,Nelson Mandela Bay,NMA,22363130616
Audited Actual,AUDA,2018,year,2018,,heading,21,ASSETS,1100,Nelson Mandela Bay,NMA,
Audited Actual,AUDA,2018,year,2018,,heading,22,Non-Current Assets,1200,Nelson Mandela Bay,NMA,
Audited Actual,AUDA,2018,year,2018,,line_item,23,Property Plant and Equipment,1300,Nelson Mandela Bay,NMA,16467333687
Audited Actual,AUDA,2018,year,2018,,line_item,24,Non-Current Investments,1400,Nelson Mandela Bay,NMA,
Audited Actual,AUDA,2018,year,2018,,line_item,25,Long-term Receivables,1500,Nelson Mandela Bay,NMA,77604597
Audited Actual,AUDA,2018,year,2018,,line_item,26,Investment Property,1401,Nelson Mandela Bay,NMA,220379727
Audited Actual,AUDA,2018,year,2018,,line_item,27,Investment in Associate,1402,Nelson Mandela Bay,NMA,
Audited Actual,AUDA,2018,year,2018,,line_item,28,Agricultural,1403,Nelson Mandela Bay,NMA,
Audited Actual,AUDA,2018,year,2018,,line_item,29,Biological,1404,Nelson Mandela Bay,NMA,
Audited Actual,AUDA,2018,year,2018,,line_item,30,Intangible,1405,Nelson Mandela Bay,NMA,442651355
Audited Actual,AUDA,2018,year,2018,,line_item,31,Other Non-Current Assets,1406,Nelson Mandela Bay,NMA,229700993
Audited Actual,AUDA,2018,year,2018,"sum(1300, 1400, 1500, 1401, 1402, 1403, 1404, 1405, 1406)",subtotal,32,Total Non-Current Assets,2900,Nelson Mandela Bay,NMA,17437670359
Audited Actual,AUDA,2018,year,2018,,heading,33,Current Assets,1700,Nelson Mandela Bay,NMA,
Audited Actual,AUDA,2018,year,2018,,line_item,34,Call Investment Deposits,2200,Nelson Mandela Bay,NMA,2374802053
Audited Actual,AUDA,2018,year,2018,,line_item,35,Inventory,1900,Nelson Mandela Bay,NMA,162799720
Audited Actual,AUDA,2018,year,2018,,line_item,36,Consumer Debtors,2000,Nelson Mandela Bay,NMA,1698626555
Audited Actual,AUDA,2018,year,2018,,line_item,37,Other Debtors,2010,Nelson Mandela Bay,NMA,451645776
Audited Actual,AUDA,2018,year,2018,,line_item,38,Current Portion Of Long-Term Receivables,2100,Nelson Mandela Bay,NMA,
Audited Actual,AUDA,2018,year,2018,,line_item,39,Cash,1800,Nelson Mandela Bay,NMA,237586153
Audited Actual,AUDA,2018,year,2018,"sum(2200, 1900, 2000, 2010, 2100, 1800)",subtotal,40,Total Current Assets,2150,Nelson Mandela Bay,NMA,4925460257
Audited Actual,AUDA,2018,year,2018,"sum(2900, 2150)",subtotal,41,Total Assets,3000,Nelson Mandela Bay,NMA,22363130616
Audited Actual,AUDA,2018,year,2018,,heading,1,COMMUNITY WEALTH / EQUITY,100,City of Tshwane,TSH,
Audited Actual,AUDA,2018,year,2018,,heading,2,Community Wealth,110,City of Tshwane,TSH,
Audited Actual,AUDA,2018,year,2018,,line_item,3,Housing Development Fund,600,City of Tshwane,TSH,156442652
Audited Actual,AUDA,2018,year,2018,,line_item,4,Reserves,300,City of Tshwane,TSH,82946944
Audited Actual,AUDA,2018,year,2018,,line_item,5,Accumulated Surplus/(Deficit),500,City of Tshwane,TSH,24822599366
Audited Actual,AUDA,2018,year,2018,,line_item,6,Minorities Interests,680,City of Tshwane,TSH,
Audited Actual,AUDA,2018,year,2018,"sum(0600, 0300, 0500, 0680)",subtotal,7,Total Community Wealth / Equity,690,City of Tshwane,TSH,25061988962
Audited Actual,AUDA,2018,year,2018,,heading,8,Non-Current Liabilities,700,City of Tshwane,TSH,
Audited Actual,AUDA,2018,year,2018,,line_item,9,Borrowing,900,City of Tshwane,TSH,12329676448
Audited Actual,AUDA,2018,year,2018,,line_item,10,Non-Current Provisions,910,City of Tshwane,TSH,2627046422
Audited Actual,AUDA,2018,year,2018,"sum(0900, 0910)",subtotal,11,Total Non-Current Liabilities,1000,City of Tshwane,TSH,14956722870
Audited Actual,AUDA,2018,year,2018,,heading,12,Current Liabilities,2300,City of Tshwane,TSH,
Audited Actual,AUDA,2018,year,2018,,line_item,13,Consumer Deposits,2400,City of Tshwane,TSH,516053782
Audited Actual,AUDA,2018,year,2018,,line_item,14,Provisions,2500,City of Tshwane,TSH,
Audited Actual,AUDA,2018,year,2018,,line_item,15,Creditors,2600,City of Tshwane,TSH,10026896809
Audited Actual,AUDA,2018,year,2018,,line_item,16,Conditional Grants and Receipts,2610,City of Tshwane,TSH,
Audited Actual,AUDA,2018,year,2018,,line_item,17,Bank Overdraft,2700,City of Tshwane,TSH,
Audited Actual,AUDA,2018,year,2018,,line_item,18,Borrowing,2800,City of Tshwane,TSH,1246905354
Audited Actual,AUDA,2018,year,2018,"sum(2400, 2500, 2600, 2610, 2700, 2800)",subtotal,19,Total Current Liabilities,1600,City of Tshwane,TSH,11789855945
Audited Actual,AUDA,2018,year,2018,"sum(0690 1000, 1600)",subtotal,20,Total Net Assets and Liabilities,1650,City of Tshwane,TSH,51808567777
Audited Actual,AUDA,2018,year,2018,,heading,21,ASSETS,1100,City of Tshwane,TSH,
Audited Actual,AUDA,2018,year,2018,,heading,22,Non-Current Assets,1200,City of Tshwane,TSH,
Audited Actual,AUDA,2018,year,2018,,line_item,23,Property Plant and Equipment,1300,City of Tshwane,TSH,40323951203
Audited Actual,AUDA,2018,year,2018,,line_item,24,Non-Current Investments,1400,City of Tshwane,TSH,47235142
Audited Actual,AUDA,2018,year,2018,,line_item,25,Long-term Receivables,1500,City of Tshwane,TSH,301249987
Audited Actual,AUDA,2018,year,2018,,line_item,26,Investment Property,1401,City of Tshwane,TSH,995834591
Audited Actual,AUDA,2018,year,2018,,line_item,27,Investment in Associate,1402,City of Tshwane,TSH,
Audited Actual,AUDA,2018,year,2018,,line_item,28,Agricultural,1403,City of Tshwane,TSH,
Audited Actual,AUDA,2018,year,2018,,line_item,29,Biological,1404,City of Tshwane,TSH,
Audited Actual,AUDA,2018,year,2018,,line_item,30,Intangible,1405,City of Tshwane,TSH,456245494
Audited Actual,AUDA,2018,year,2018,,line_item,31,Other Non-Current Assets,1406,City of Tshwane,TSH,
Audited Actual,AUDA,2018,year,2018,"sum(1300, 1400, 1500, 1401, 1402, 1403, 1404, 1405, 1406)",subtotal,32,Total Non-Current Assets,2900,City of Tshwane,TSH,42124516417
Audited Actual,AUDA,2018,year,2018,,heading,33,Current Assets,1700,City of Tshwane,TSH,
Audited Actual,AUDA,2018,year,2018,,line_item,34,Call Investment Deposits,2200,City of Tshwane,TSH,2356562644
Audited Actual,AUDA,2018,year,2018,,line_item,35,Inventory,1900,City of Tshwane,TSH,641233711
Audited Actual,AUDA,2018,year,2018,,line_item,36,Consumer Debtors,2000,City of Tshwane,TSH,4117378659
Audited Actual,AUDA,2018,year,2018,,line_item,37,Other Debtors,2010,City of Tshwane,TSH,1404829330
Audited Actual,AUDA,2018,year,2018,,line_item,38,Current Portion Of Long-Term Receivables,2100,City of Tshwane,TSH,601551326
Audited Actual,AUDA,2018,year,2018,,line_item,39,Cash,1800,City of Tshwane,TSH,562495690
Audited Actual,AUDA,2018,year,2018,"sum(2200, 1900, 2000, 2010, 2100, 1800)",subtotal,40,Total Current Assets,2150,City of Tshwane,TSH,9684051360
Audited Actual,AUDA,2018,year,2018,"sum(2900, 2150)",subtotal,41,Total Assets,3000,City of Tshwane,TSH,51808567777
