amount_type.label,amount_type.code,financial_period.period,period_length.length,financial_year_end.year,item.composition,item.return_form_structure,item.position_in_return_form,item.label,item.code,demarcation.label,demarcation.code,amount.sum
Audited Actual,AUDA,2019,year,2019,,line_item,37,Other Debtors,2010,Mangaung,MAN,128062014
Audited Actual,AUDA,2019,year,2019,,line_item,38,Current Portion Of Long-Term Receivables,2100,Mangaung,MAN,275470
Audited Actual,AUDA,2019,year,2019,,line_item,39,Cash,1800,Mangaung,MAN,127986225
Audited Actual,AUDA,2019,year,2019,"sum(2200, 1900, 2000, 2010, 2100, 1800)",subtotal,40,Total Current Assets,2150,Mangaung,MAN,3134678144
Audited Actual,AUDA,2019,year,2019,"sum(2900, 2150)",subtotal,41,Total Assets,3000,Mangaung,MAN,21929562232
Audited Actual,AUDA,2019,year,2019,,heading,1,COMMUNITY WEALTH / EQUITY,0100,Nelson Mandela Bay,NMA,
Audited Actual,AUDA,2019,year,2019,,heading,2,Community Wealth,0110,Nelson Mandela Bay,NMA,
Audited Actual,AUDA,2019,year,2019,,line_item,3,Housing Development Fund,0600,Nelson Mandela Bay,NMA,
Audited Actual,AUDA,2019,year,2019,,line_item,4,Reserves,0300,Nelson Mandela Bay,NMA,146369651
Audited Actual,AUDA,2019,year,2019,,line_item,5,Accumulated Surplus/(Deficit),0500,Nelson Mandela Bay,NMA,17102368591
Audited Actual,AUDA,2019,year,2019,,line_item,6,Minorities Interests,0680,Nelson Mandela Bay,NMA,
Audited Actual,AUDA,2019,year,2019,"sum(0600, 0300, 0500, 0680)",subtotal,7,Total Community Wealth / Equity,0690,Nelson Mandela Bay,NMA,17248738242
Audited Actual,AUDA,2019,year,2019,,heading,8,Non-Current Liabilities,0700,Nelson Mandela Bay,NMA,
Audited Actual,AUDA,2019,year,2019,,line_item,9,Borrowing,0900,Nelson Mandela Bay,NMA,1118615583
Audited Actual,AUDA,2019,year,2019,,line_item,10,Non-Current Provisions,0910,Nelson Mandela Bay,NMA,2520729801
Audited Actual,AUDA,2019,year,2019,"sum(0900, 0910)",subtotal,11,Total Non-Current Liabilities,1000,Nelson Mandela Bay,NMA,3639345384
Audited Actual,AUDA,2019,year,2019,,heading,12,Current Liabilities,2300,Nelson Mandela Bay,NMA,
Audited Actual,AUDA,2019,year,2019,,line_item,13,Consumer Deposits,2400,Nelson Mandela Bay,NMA,153373601
Audited Actual,AUDA,2019,year,2019,,line_item,14,Provisions,2500,Nelson Mandela Bay,NMA,177197649
Audited Actual,AUDA,2019,year,2019,,line_item,15,Creditors,2600,Nelson Mandela Bay,NMA,2303650308
Audited Actual,AUDA,2019,year,2019,,line_item,16,Conditional Grants and Receipts,2610,Nelson Mandela Bay,NMA,297436573
Audited Actual,AUDA,2019,year,2019,,line_item,17,Bank Overdraft,2700,Nelson Mandela Bay,NMA,
Audited Actual,AUDA,2019,year,2019,,line_item,18,Borrowing,2800,Nelson Mandela Bay,NMA,89658501
Audited Actual,AUDA,2019,year,2019,"sum(2400, 2500, 2600, 2610, 2700, 2800)",subtotal,19,Total Current Liabilities,1600,Nelson Mandela Bay,NMA,3021316632
Audited Actual,AUDA,2019,year,2019,"sum(0690 1000, 1600)",subtotal,20,Total Net Assets and Liabilities,1650,Nelson Mandela Bay,NMA,23909400258
Audited Actual,AUDA,2019,year,2019,,heading,21,ASSETS,1100,Nelson Mandela Bay,NMA,
Audited Actual,AUDA,2019,year,2019,,heading,22,Non-Current Assets,1200,Nelson Mandela Bay,NMA,
Audited Actual,AUDA,2019,year,2019,,line_item,23,Property Plant and Equipment,1300,Nelson Mandela Bay,NMA,17372733742
Audited Actual,AUDA,2019,year,2019,,line_item,24,Non-Current Investments,1400,Nelson Mandela Bay,NMA,
Audited Actual,AUDA,2019,year,2019,,line_item,25,Long-term Receivables,1500,Nelson Mandela Bay,NMA,90196623
Audited Actual,AUDA,2019,year,2019,,line_item,26,Investment Property,1401,Nelson Mandela Bay,NMA,216825522
Audited Actual,AUDA,2019,year,2019,,line_item,27,Investment in Associate,1402,Nelson Mandela Bay,NMA,
Audited Actual,AUDA,2019,year,2019,,line_item,28,Agricultural,1403,Nelson Mandela Bay,NMA,
Audited Actual,AUDA,2019,year,2019,,line_item,29,Biological,1404,Nelson Mandela Bay,NMA,
Audited Actual,AUDA,2019,year,2019,,line_item,30,Intangible,1405,Nelson Mandela Bay,NMA,368664994
Audited Actual,AUDA,2019,year,2019,,line_item,31,Other Non-Current Assets,1406,Nelson Mandela Bay,NMA,216956187
Audited Actual,AUDA,2019,year,2019,"sum(1300, 1400, 1500, 1401, 1402, 1403, 1404, 1405, 1406)",subtotal,32,Total Non-Current Assets,2900,Nelson Mandela Bay,NMA,18265377068
Audited Actual,AUDA,2019,year,2019,,heading,33,Current Assets,1700,Nelson Mandela Bay,NMA,
Audited Actual,AUDA,2019,year,2019,,line_item,34,Call Investment Deposits,2200,Nelson Mandela Bay,NMA,3012612223
Audited Actual,AUDA,2019,year,2019,,line_item,35,Inventory,1900,Nelson Mandela Bay,NMA,133005498
Audited Actual,AUDA,2019,year,2019,,line_item,36,Consumer Debtors,2000,Nelson Mandela Bay,NMA,1879584562
Audited Actual,AUDA,2019,year,2019,,line_item,37,Other Debtors,2010,Nelson Mandela Bay,NMA,419562621
Audited Actual,AUDA,2019,year,2019,,line_item,38,Current Portion Of Long-Term Receivables,2100,Nelson Mandela Bay,NMA,
Audited Actual,AUDA,2019,year,2019,,line_item,39,Cash,1800,Nelson Mandela Bay,NMA,199258286
Audited Actual,AUDA,2019,year,2019,"sum(2200, 1900, 2000, 2010, 2100, 1800)",subtotal,40,Total Current Assets,2150,Nelson Mandela Bay,NMA,5644023190
Audited Actual,AUDA,2019,year,2019,"sum(2900, 2150)",subtotal,41,Total Assets,3000,Nelson Mandela Bay,NMA,23909400258
Audited Actual,AUDA,2019,year,2019,,heading,1,COMMUNITY WEALTH / EQUITY,0100,City of Tshwane,TSH,
Audited Actual,AUDA,2019,year,2019,,heading,2,Community Wealth,0110,City of Tshwane,TSH,
Audited Actual,AUDA,2019,year,2019,,line_item,3,Housing Development Fund,0600,City of Tshwane,TSH,156442653
Audited Actual,AUDA,2019,year,2019,,line_item,4,Reserves,0300,City of Tshwane,TSH,146119030
Audited Actual,AUDA,2019,year,2019,,line_item,5,Accumulated Surplus/(Deficit),0500,City of Tshwane,TSH,27610650131
Audited Actual,AUDA,2019,year,2019,,line_item,6,Minorities Interests,0680,City of Tshwane,TSH,
Audited Actual,AUDA,2019,year,2019,"sum(0600, 0300, 0500, 0680)",subtotal,7,Total Community Wealth / Equity,0690,City of Tshwane,TSH,27913211814
Audited Actual,AUDA,2019,year,2019,,heading,8,Non-Current Liabilities,0700,City of Tshwane,TSH,
Audited Actual,AUDA,2019,year,2019,,line_item,9,Borrowing,0900,City of Tshwane,TSH,13177000644
Audited Actual,AUDA,2019,year,2019,,line_item,10,Non-Current Provisions,0910,City of Tshwane,TSH,2679733242
Audited Actual,AUDA,2019,year,2019,"sum(0900, 0910)",subtotal,11,Total Non-Current Liabilities,1000,City of Tshwane,TSH,15856733886
Audited Actual,AUDA,2019,year,2019,,heading,12,Current Liabilities,2300,City of Tshwane,TSH,
Audited Actual,AUDA,2019,year,2019,,line_item,13,Consumer Deposits,2400,City of Tshwane,TSH,558775598
Audited Actual,AUDA,2019,year,2019,,line_item,14,Provisions,2500,City of Tshwane,TSH,
Audited Actual,AUDA,2019,year,2019,,line_item,15,Creditors,2600,City of Tshwane,TSH,10095267313
Audited Actual,AUDA,2019,year,2019,,line_item,16,Conditional Grants and Receipts,2610,City of Tshwane,TSH,
Audited Actual,AUDA,2019,year,2019,,line_item,17,Bank Overdraft,2700,City of Tshwane,TSH,
Audited Actual,AUDA,2019,year,2019,,line_item,18,Borrowing,2800,City of Tshwane,TSH,1466766922
Audited Actual,AUDA,2019,year,2019,"sum(2400, 2500, 2600, 2610, 2700, 2800)",subtotal,19,Total Current Liabilities,1600,City of Tshwane,TSH,12120809833
Audited Actual,AUDA,2019,year,2019,"sum(0690 1000, 1600)",subtotal,20,Total Net Assets and Liabilities,1650,City of Tshwane,TSH,55890755533
Audited Actual,AUDA,2019,year,2019,,heading,21,ASSETS,1100,City of Tshwane,TSH,
Audited Actual,AUDA,2019,year,2019,,heading,22,Non-Current Assets,1200,City of Tshwane,TSH,
Audited Actual,AUDA,2019,year,2019,,line_item,23,Property Plant and Equipment,1300,City of Tshwane,TSH,42276281732
Audited Actual,AUDA,2019,year,2019,,line_item,24,Non-Current Investments,1400,City of Tshwane,TSH,
Audited Actual,AUDA,2019,year,2019,,line_item,25,Long-term Receivables,1500,City of Tshwane,TSH,328137971
Audited Actual,AUDA,2019,year,2019,,line_item,26,Investment Property,1401,City of Tshwane,TSH,990894956
Audited Actual,AUDA,2019,year,2019,,line_item,27,Investment in Associate,1402,City of Tshwane,TSH,
Audited Actual,AUDA,2019,year,2019,,line_item,28,Agricultural,1403,City of Tshwane,TSH,
Audited Actual,AUDA,2019,year,2019,,line_item,29,Biological,1404,City of Tshwane,TSH,
Audited Actual,AUDA,2019,year,2019,,line_item,30,Intangible,1405,City of Tshwane,TSH,382380781
Audited Actual,AUDA,2019,year,2019,,line_item,31,Other Non-Current Assets,1406,City of Tshwane,TSH,
Audited Actual,AUDA,2019,year,2019,"sum(1300, 1400, 1500, 1401, 1402, 1403, 1404, 1405, 1406)",subtotal,32,Total Non-Current Assets,2900,City of Tshwane,TSH,43977695440
Audited Actual,AUDA,2019,year,2019,,heading,33,Current Assets,1700,City of Tshwane,TSH,
Audited Actual,AUDA,2019,year,2019,,line_item,34,Call Investment Deposits,2200,City of Tshwane,TSH,3627053125
Audited Actual,AUDA,2019,year,2019,,line_item,35,Inventory,1900,City of Tshwane,TSH,718880669
Audited Actual,AUDA,2019,year,2019,,line_item,36,Consumer Debtors,2000,City of Tshwane,TSH,4866674628
Audited Actual,AUDA,2019,year,2019,,line_item,37,Other Debtors,2010,City of Tshwane,TSH,1365726504
Audited Actual,AUDA,2019,year,2019,,line_item,38,Current Portion Of Long-Term Receivables,2100,City of Tshwane,TSH,999823158
Audited Actual,AUDA,2019,year,2019,,line_item,39,Cash,1800,City of Tshwane,TSH,334902009
Audited Actual,AUDA,2019,year,2019,"sum(2200, 1900, 2000, 2010, 2100, 1800)",subtotal,40,Total Current Assets,2150,City of Tshwane,TSH,11913060093
Audited Actual,AUDA,2019,year,2019,"sum(2900, 2150)",subtotal,41,Total Assets,3000,City of Tshwane,TSH,55890755533
